Date,Open,High,Low,Close,Volume,Adj Close,bidvol,askvol
20160720 08:59:00.000,0.0,8050.0,8050.0,0.0,860,8050.0,0,0
20160720 09:00:01.000,8049.0,8050.0,8050.0,8050.0,216,8050.0,1,5
20160720 09:00:02.000,8050.0,8050.0,8050.0,8052.0,1120,8050.0,10,3
20160720 09:00:02.500,8053.0,8053.0,8053.0,8061.0,158,8053.0,511,10
20160720 09:00:03.000,8059.0,8059.0,8059.0,8060.0,330,8059.0,11,29
20160720 09:00:03.500,8061.0,8062.0,8062.0,8062.0,160,8062.0,402,222
20160720 09:00:04.000,8060.0,8062.0,8062.0,8062.0,260,8062.0,40,112
20160720 09:00:04.500,8063.0,8064.0,8064.0,8064.0,504,8064.0,171,25
20160720 09:00:05.000,8063.0,8064.0,8064.0,8064.0,102,8064.0,106,40
20160720 09:00:05.500,8065.0,8065.0,8065.0,8066.0,172,8065.0,115,30
20160720 09:00:06.000,8066.0,8065.0,8065.0,8068.0,86,8065.0,3,27
20160720 09:00:06.500,8069.0,8069.0,8069.0,8070.0,388,8069.0,3,21
20160720 09:00:07.000,8068.0,8068.0,8068.0,8080.0,658,8068.0,72,510
20160720 09:00:07.500,8070.0,8070.0,8070.0,8080.0,198,8070.0,14,36
20160720 09:00:08.000,8071.0,8071.0,8071.0,8077.0,62,8071.0,27,20
20160720 09:00:08.500,8069.0,8071.0,8071.0,8071.0,188,8071.0,48,4
20160720 09:00:09.000,8076.0,8077.0,8077.0,8077.0,186,8077.0,15,6
20160720 09:00:09.500,8078.0,8078.0,8078.0,8090.0,342,8078.0,1,497
20160720 09:00:10.000,8085.0,8085.0,8085.0,8090.0,444,8085.0,19,360
20160720 09:00:10.500,8088.0,8089.0,8089.0,8089.0,616,8089.0,18,16
20160720 09:00:11.000,8085.0,8089.0,8089.0,8088.0,280,8089.0,1,6
20160720 09:00:11.500,8077.0,8081.0,8081.0,8081.0,154,8081.0,25,79
20160720 09:00:12.000,8077.0,8077.0,8077.0,8078.0,28,8077.0,27,4
20160720 09:00:12.500,8075.0,8079.0,8079.0,8077.0,120,8079.0,1,4
20160720 09:00:13.000,8078.0,8078.0,8078.0,8081.0,100,8078.0,38,57
20160720 09:00:13.500,8077.0,8077.0,8077.0,8078.0,144,8077.0,7,22
20160720 09:00:14.000,8097.0,8100.0,8100.0,8100.0,950,8100.0,17,440
20160720 09:00:14.500,8110.0,8101.0,8101.0,8145.0,1214,8101.0,36,84
20160720 09:00:15.000,8145.0,8148.0,8148.0,8148.0,1774,8148.0,78,44
20160720 09:00:15.500,8152.0,8185.0,8185.0,8186.0,1854,8185.0,501,2
20160720 09:00:16.000,8188.0,8188.0,8188.0,8196.0,1658,8188.0,699,1
20160720 09:00:16.500,8198.0,8199.0,8199.0,8257.0,1074,8199.0,121,30
20160720 09:00:17.000,8261.0,8261.0,8261.0,8262.0,2508,8261.0,64,1
20160720 09:00:17.500,8263.0,8263.0,8263.0,8325.0,2514,8263.0,6,1
20160720 09:00:18.000,8263.0,8279.0,8279.0,8279.0,960,8279.0,14,68
20160720 09:00:18.500,8280.0,8280.0,8280.0,8308.0,1164,8280.0,491,36
20160720 09:00:19.000,8308.0,8280.0,8280.0,8314.0,1304,8280.0,4,10
