Date,Open,High,Low,Close,Volume,Adj Close,bidvol,askvol
20151201 08:59:00.289,8270,8275,8275,8280,140,8275,627,376
20151201 09:00:00.897,8270,8280,8275,8280,302,8280,643,346
20151201 09:00:01.395,8270,8280,8270,8280,366,8280,617,296
20151201 09:00:01.893,8275,8280,8270,8280,400,8280,31,282
20151201 09:00:02.376,8275,8280,8270,8280,426,8275,65,309
20151201 09:00:02.895,8275,8280,8270,8280,464,8280,59,294
20151201 09:00:03.393,8275,8280,8270,8280,502,8280,59,275
20151201 09:00:03.901,8275,8280,8270,8280,948,8280,74,48
20151201 09:00:04.401,8275,8280,8270,8280,950,8275,99,48
20151201 09:00:04.893,8275,8280,8270,8280,956,8280,99,57
20151201 09:00:05.388,8275,8280,8270,8280,972,8275,95,54
20151201 09:00:05.826,8275,8280,8270,8280,1002,8280,91,43
20151201 09:00:06.409,8280,8280,8270,8285,1088,8280,21,22
20151201 09:00:06.924,8280,8280,8270,8285,1088,8280,23,18
20151201 09:00:07.421,8280,8285,8270,8285,1100,8285,25,7
20151201 09:00:07.923,8275,8285,8270,8280,1226,8280,56,138
20151201 09:00:08.424,8275,8285,8270,8280,1244,8275,55,138
20151201 09:00:08.896,8275,8285,8270,8280,1254,8280,55,135
20151201 09:00:09.408,8275,8285,8270,8280,1366,8280,91,81
20151201 09:00:09.930,8275,8285,8270,8280,1368,8275,90,81
20151201 09:00:10.429,8275,8285,8270,8280,1376,8280,90,90
20151201 09:00:10.942,8275,8285,8270,8280,1408,8275,75,92
20151201 09:00:11.412,8275,8285,8270,8280,1408,8275,85,92
20151201 09:00:11.937,8275,8285,8270,8280,1434,8280,85,75
20151201 09:00:12.426,8275,8285,8270,8280,1450,8280,81,75
20151201 09:00:12.933,8275,8285,8270,8280,1454,8275,79,80
20151201 09:00:13.399,8275,8285,8270,8280,1454,8275,101,85
20151201 09:00:13.919,8275,8285,8270,8280,1460,8275,99,84
20151201 09:00:14.455,8275,8285,8270,8280,1496,8280,83,75
20151201 09:00:15.445,8275,8285,8270,8280,1508,8275,92,60
