Date,Open,High,Low,Close,Volume,Adj Close,bidvol,askvol
20160719 20:59:00.000,0.0,5182.0,5182.0,0.0,14,5182.0,0,0
20160719 21:00:01.000,5182.0,5184.0,5184.0,5188.0,12,5184.0,42,6
20160719 21:00:01.500,5184.0,5184.0,5184.0,5188.0,24,5184.0,24,2
20160719 21:00:02.000,5184.0,5188.0,5188.0,5192.0,10,5188.0,16,3
20160719 21:00:04.000,5184.0,5188.0,5188.0,5190.0,4,5188.0,19,23
20160719 21:00:05.000,5184.0,5184.0,5184.0,5192.0,8,5184.0,15,1
20160719 21:00:08.000,5184.0,5186.0,5186.0,5190.0,4,5186.0,12,2
20160719 21:00:13.000,5184.0,5184.0,5184.0,5190.0,2,5184.0,11,3
20160719 21:00:14.000,5184.0,5184.0,5184.0,5190.0,4,5184.0,9,3
20160719 21:00:20.000,5182.0,5184.0,5184.0,5188.0,18,5184.0,44,2
20160719 21:00:28.000,5182.0,5186.0,5186.0,5188.0,4,5186.0,46,27
20160719 21:00:35.000,5182.0,5182.0,5182.0,5188.0,2,5182.0,43,12
20160719 21:00:45.000,5182.0,5182.0,5182.0,5184.0,10,5182.0,38,31
20160719 21:00:45.500,5182.0,5182.0,5182.0,5184.0,56,5182.0,10,38
20160719 21:00:48.000,5182.0,5186.0,5186.0,5188.0,10,5186.0,10,12
20160719 21:00:49.000,5182.0,5184.0,5184.0,5186.0,4,5184.0,10,36
20160719 21:00:52.000,5172.0,5182.0,5182.0,5186.0,20,5182.0,5,34
20160719 21:00:58.000,5184.0,5184.0,5184.0,5188.0,2,5184.0,1,35
20160719 21:01:00.000,5182.0,5184.0,5184.0,5188.0,2,5184.0,50,36
20160719 21:01:16.000,5186.0,5188.0,5188.0,5190.0,4,5188.0,2,1
20160719 21:01:18.000,5186.0,5188.0,5188.0,5190.0,2,5188.0,161,1
20160719 21:01:22.000,5186.0,5188.0,5188.0,5190.0,2,5188.0,1,1
20160719 21:01:25.000,5184.0,5186.0,5186.0,5190.0,2,5186.0,1,3
20160719 21:01:39.000,5188.0,5188.0,5188.0,5190.0,6,5188.0,2,32
20160719 21:01:40.000,5188.0,5188.0,5188.0,5190.0,2,5188.0,1,32
20160719 21:01:41.000,5190.0,5190.0,5190.0,5192.0,180,5190.0,10,72
20160719 21:01:42.000,5188.0,5190.0,5190.0,5190.0,20,5190.0,1,1
20160719 21:01:42.500,5184.0,5188.0,5188.0,5190.0,2,5188.0,6,59
20160719 21:01:54.000,5186.0,5188.0,5188.0,5190.0,2,5188.0,1,57
20160719 21:01:54.500,5186.0,5188.0,5188.0,5190.0,10,5188.0,1,57
20160719 21:02:01.000,5184.0,5186.0,5186.0,5186.0,2,5186.0,6,9
20160719 21:02:03.000,5184.0,5186.0,5186.0,5186.0,6,5186.0,5,6
20160719 21:02:04.000,5184.0,5186.0,5186.0,5186.0,8,5186.0,46,2
20160719 21:02:04.500,5186.0,5186.0,5186.0,5190.0,4,5186.0,4,3
20160719 21:02:09.000,5188.0,5188.0,5188.0,5190.0,2,5188.0,3,2
20160719 21:02:13.000,5186.0,5190.0,5190.0,5192.0,4,5190.0,3,1
20160719 21:02:14.000,5188.0,5192.0,5192.0,5196.0,2,5192.0,1,2
20160719 21:02:21.000,5194.0,5194.0,5194.0,5196.0,8,5194.0,3,33
20160719 21:02:22.000,5194.0,5194.0,5194.0,5196.0,4,5194.0,1,40
20160719 21:02:24.000,5188.0,5196.0,5196.0,5198.0,16,5196.0,39,54
20160719 21:02:48.000,5194.0,5198.0,5198.0,5198.0,20,5198.0,3,49
20160719 21:03:00.000,5194.0,5196.0,5196.0,5198.0,2,5196.0,74,44
20160719 21:03:01.000,5194.0,5194.0,5194.0,5198.0,112,5194.0,54,44
20160719 21:03:01.500,5188.0,5194.0,5194.0,5198.0,28,5194.0,1,44
20160719 21:03:07.000,5190.0,5198.0,5198.0,5198.0,14,5198.0,2,37
20160719 21:03:07.500,5192.0,5196.0,5196.0,5198.0,2,5196.0,1,37
20160719 21:03:23.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,5,68
20160719 21:03:27.000,5196.0,5196.0,5196.0,5198.0,4,5196.0,2,68
20160719 21:03:28.000,5192.0,5196.0,5196.0,5198.0,4,5196.0,53,66
20160719 21:03:52.000,5194.0,5194.0,5194.0,5196.0,2,5194.0,2,2
20160719 21:03:56.000,5196.0,5196.0,5196.0,5198.0,4,5196.0,23,51
20160719 21:04:03.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,65,50
20160719 21:04:25.000,5192.0,5196.0,5196.0,5196.0,6,5196.0,61,7
20160719 21:04:35.000,5186.0,5192.0,5192.0,5196.0,4,5192.0,3,16
20160719 21:04:47.000,5188.0,5192.0,5192.0,5194.0,4,5192.0,1,2
20160719 21:04:51.000,5188.0,5192.0,5192.0,5196.0,4,5192.0,1,4
20160719 21:04:58.000,5188.0,5192.0,5192.0,5194.0,2,5192.0,1,1
20160719 21:05:01.000,5190.0,5194.0,5194.0,5196.0,2,5194.0,1,4
20160719 21:05:02.000,5190.0,5192.0,5192.0,5196.0,6,5192.0,2,4
20160719 21:05:13.000,5194.0,5194.0,5194.0,5196.0,8,5194.0,46,4
20160719 21:05:27.000,5196.0,5196.0,5196.0,5198.0,8,5196.0,96,63
20160719 21:05:33.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,95,50
20160719 21:05:36.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,94,50
20160719 21:05:37.000,5196.0,5196.0,5196.0,5198.0,180,5196.0,4,50
20160719 21:05:39.000,5196.0,5198.0,5198.0,5200.0,100,5198.0,4,11
20160719 21:05:47.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,3,20
20160719 21:05:51.000,5196.0,5196.0,5196.0,5198.0,2,5196.0,2,20
20160719 21:06:00.000,5196.0,5198.0,5198.0,5200.0,40,5198.0,2,12
20160719 21:06:01.000,5194.0,5194.0,5194.0,5200.0,52,5194.0,125,14
20160719 21:06:02.000,5194.0,5194.0,5194.0,5200.0,30,5194.0,146,13
20160719 21:06:21.000,5196.0,5196.0,5196.0,5200.0,2,5196.0,2,18
