Date,Open,High,Low,Close,Volume,Adj Close,bidvol,askvol
20160927 20:59:00.550,5470,5470,5470,5480,64,5470,8,1
20160927 21:00:00.958,5468,5472,5468,5480,184,5468,4,1
20160927 21:00:01.540,5472,5490,5468,5484,714,5480,13,3
20160927 21:00:02.042,5472,5490,5468,5482,778,5478,18,6
20160927 21:00:02.542,5472,5490,5468,5480,870,5478,51,1
20160927 21:00:03.043,5470,5490,5468,5478,916,5472,8,2
20160927 21:00:03.543,5470,5490,5468,5476,948,5470,3,5
20160927 21:00:04.038,5472,5490,5468,5476,1056,5474,6,22
20160927 21:00:04.540,5472,5490,5468,5476,1074,5472,3,64
20160927 21:00:05.043,5472,5490,5468,5476,1098,5476,5,40
20160927 21:00:05.543,5472,5490,5468,5476,1100,5476,5,37
20160927 21:00:06.026,5472,5490,5468,5476,1100,5476,7,55
20160927 21:00:06.544,5470,5490,5468,5476,1138,5476,8,18
20160927 21:00:07.045,5470,5490,5468,5474,1168,5474,9,35
20160927 21:00:07.541,5468,5490,5468,5470,1200,5470,26,15
20160927 21:00:08.043,5468,5490,5468,5470,1236,5470,57,7
20160927 21:00:08.477,5468,5490,5468,5472,1256,5470,53,4
20160927 21:00:09.031,5468,5490,5468,5472,1256,5470,55,54
20160927 21:00:09.541,5468,5490,5468,5472,1268,5472,52,7
20160927 21:00:10.044,5468,5490,5468,5472,1272,5470,24,5
20160927 21:00:10.561,5470,5490,5468,5472,1278,5468,1,6
20160927 21:00:11.058,5468,5490,5468,5472,1300,5470,22,65
20160927 21:00:11.551,5468,5490,5468,5472,1302,5468,19,7
20160927 21:00:12.083,5468,5490,5468,5472,1328,5472,34,37
20160927 21:00:12.566,5468,5490,5468,5472,1330,5470,38,259
20160927 21:00:13.095,5468,5490,5468,5470,1344,5470,49,1
20160927 21:00:13.596,5468,5490,5468,5470,1358,5468,21,9
20160927 21:00:14.085,5466,5490,5466,5470,1390,5468,2,7
20160927 21:00:14.599,5466,5490,5466,5472,1472,5470,2,18
20160927 21:00:15.086,5466,5490,5466,5472,1474,5472,4,30
20160927 21:00:15.602,5468,5490,5466,5472,1482,5472,4,11
20160927 21:00:16.113,5468,5490,5466,5472,1500,5472,8,2
20160927 21:00:16.601,5468,5490,5466,5472,1522,5470,6,1
20160927 21:00:17.108,5468,5490,5466,5474,1538,5472,4,3
20160927 21:00:17.626,5468,5490,5466,5476,1550,5476,4,94
20160927 21:00:18.125,5472,5490,5466,5476,1550,5476,1,16
20160927 21:00:18.636,5472,5490,5466,5476,1550,5476,6,16
20160927 21:00:19.111,5472,5490,5466,5476,1560,5474,7,16
20160927 21:00:19.642,5472,5490,5466,5476,1564,5474,10,16
20160927 21:00:20.079,5472,5490,5466,5476,1588,5476,10,6
20160927 21:00:20.637,5472,5490,5466,5476,1592,5474,10,6
20160927 21:00:21.106,5474,5490,5466,5476,1604,5476,2,8
20160927 21:00:21.642,5474,5490,5466,5476,1608,5476,70,2
20160927 21:00:22.144,5474,5490,5466,5476,1614,5474,3,8
20160927 21:00:22.635,5476,5490,5466,5478,1634,5476,2,152
20160927 21:00:23.148,5474,5490,5466,5478,1652,5476,88,2
20160927 21:00:23.642,5472,5490,5466,5478,2058,5474,9,2
20160927 21:00:24.124,5474,5490,5466,5478,2062,5474,1,4
20160927 21:00:24.627,5472,5490,5466,5478,2064,5474,75,4
20160927 21:00:25.151,5472,5490,5466,5476,2082,5474,2,2
20160927 21:00:26.167,5474,5490,5466,5478,2088,5476,4,5
20160927 21:00:26.643,5474,5490,5466,5478,2116,5476,6,5
20160927 21:00:27.182,5474,5490,5466,5478,2136,5476,7,5
20160927 21:00:27.692,5474,5490,5466,5478,2144,5476,7,5
20160927 21:00:28.164,5476,5490,5466,5478,2148,5478,69,102
20160927 21:00:28.702,5476,5490,5466,5478,2158,5478,67,111
